event_id,shipment_id,stage,event_ts
EVT-0057838,SHP-009640,SHIPPED,2024-10-10T19:56:28
EVT-0057839,SHP-009640,IN_TRANSIT,2024-10-10T23:53:52
EVT-0057840,SHP-009640,DELIVERED,2024-10-15T15:26:38
EVT-0057841,SHP-009641,ORDERED,2024-12-13T11:20:00
EVT-0057842,SHP-009641,PICKED,2024-12-13T15:58:53
EVT-0057843,SHP-009641,PACKED,2024-12-13T19:28:43
EVT-0057844,SHP-009641,SHIPPED,2024-12-13T21:58:54
EVT-0057845,SHP-009641,IN_TRANSIT,2024-12-13T23:32:44
EVT-0057846,SHP-009641,DELIVERED,2024-12-17T20:27:55
EVT-0057847,SHP-009642,ORDERED,2024-04-03T22:33:00
EVT-0057848,SHP-009642,PICKED,2024-04-04T06:57:11
EVT-0057849,SHP-009642,PACKED,2024-04-04T10:34:13
EVT-0057850,SHP-009642,SHIPPED,2024-04-04T21:57:30
EVT-0057851,SHP-009642,IN_TRANSIT,2024-04-04T23:51:08
EVT-0057852,SHP-009642,DELIVERED,2024-04-12T09:11:20
EVT-0057853,SHP-009643,ORDERED,2024-12-31T10:11:00
EVT-0057854,SHP-009643,PICKED,2024-12-31T16:17:28
EVT-0057855,SHP-009643,PACKED,2024-12-31T19:00:46
EVT-0057856,SHP-009643,SHIPPED,2024-12-31T22:10:04
EVT-0057857,SHP-009643,IN_TRANSIT,2024-12-31T23:35:28
EVT-0057858,SHP-009643,DELIVERED,2025-01-04T09:59:33
EVT-0057859,SHP-009644,ORDERED,2025-01-02T01:57:00
EVT-0057860,SHP-009644,PICKED,2025-01-02T09:53:02
EVT-0057861,SHP-009644,PACKED,2025-01-02T14:09:48
EVT-0057862,SHP-009644,SHIPPED,2025-01-02T18:04:51
EVT-0057863,SHP-009644,IN_TRANSIT,2025-01-02T21:51:46
EVT-0057864,SHP-009644,DELIVERED,2025-01-08T05:53:23
EVT-0057865,SHP-009645,ORDERED,2024-01-10T20:29:00
EVT-0057866,SHP-009645,PICKED,2024-01-11T03:45:19
EVT-0057867,SHP-009645,PACKED,2024-01-11T08:31:11
EVT-0057868,SHP-009645,SHIPPED,2024-01-11T18:49:33
EVT-0057869,SHP-009645,IN_TRANSIT,2024-01-11T20:09:35
EVT-0057870,SHP-009645,DELIVERED,2024-01-13T04:08:21
EVT-0057871,SHP-009646,ORDERED,2024-06-12T06:31:00
EVT-0057872,SHP-009646,PICKED,2024-06-12T15:30:33
EVT-0057873,SHP-009646,PACKED,2024-06-12T17:41:13
EVT-0057874,SHP-009646,SHIPPED,2024-06-13T03:09:27
EVT-0057875,SHP-009646,IN_TRANSIT,2024-06-13T06:23:04
EVT-0057876,SHP-009646,DELIVERED,2024-06-17T02:37:28
EVT-0057877,SHP-009647,ORDERED,2024-03-08T09:30:00
EVT-0057878,SHP-009647,PICKED,2024-03-09T01:42:18
EVT-0057879,SHP-009647,PACKED,2024-03-09T12:29:50
EVT-0057880,SHP-009647,SHIPPED,2024-03-09T23:23:29
EVT-0057881,SHP-009647,IN_TRANSIT,2024-03-10T01:04:28
EVT-0057882,SHP-009647,DELIVERED,2024-03-12T17:57:49
EVT-0057883,SHP-009648,ORDERED,2025-08-27T20:32:00
EVT-0057884,SHP-009648,PICKED,2025-08-28T14:09:25
EVT-0057885,SHP-009648,PACKED,2025-08-28T19:10:55
EVT-0057886,SHP-009648,SHIPPED,2025-08-28T22:45:35
EVT-0057887,SHP-009648,IN_TRANSIT,2025-08-29T00:25:37
EVT-0057888,SHP-009648,DELIVERED,2025-08-31T17:46:12
EVT-0057889,SHP-009649,ORDERED,2024-03-14T01:39:00
EVT-0057890,SHP-009649,PICKED,2024-03-14T06:47:50
EVT-0057891,SHP-009649,PACKED,2024-03-14T08:16:00
EVT-0057892,SHP-009649,SHIPPED,2024-03-14T17:19:33
EVT-0057893,SHP-009649,IN_TRANSIT,2024-03-14T20:38:11
EVT-0057894,SHP-009649,DELIVERED,2024-03-22T19:05:54
EVT-0057895,SHP-009650,ORDERED,2025-04-26T12:18:00
EVT-0057896,SHP-009650,PICKED,2025-04-26T14:56:12
EVT-0057897,SHP-009650,PACKED,2025-04-26T16:45:52
EVT-0057898,SHP-009650,SHIPPED,2025-04-27T01:44:31
EVT-0057899,SHP-009650,IN_TRANSIT,2025-04-27T02:47:04
EVT-0057900,SHP-009650,DELIVERED,2025-04-29T00:33:46
EVT-0057901,SHP-009651,ORDERED,2025-06-17T22:32:00
EVT-0057902,SHP-009651,PICKED,2025-06-18T00:32:22
EVT-0057903,SHP-009651,PACKED,2025-06-18T01:56:06
EVT-0057904,SHP-009651,SHIPPED,2025-06-18T12:11:09
EVT-0057905,SHP-009651,IN_TRANSIT,2025-06-18T13:19:50
EVT-0057906,SHP-009651,DELIVERED,2025-06-22T01:25:02
EVT-0057907,SHP-009652,ORDERED,2024-09-17T09:42:00
EVT-0057908,SHP-009652,PICKED,2024-09-17T13:48:03
EVT-0057909,SHP-009652,PACKED,2024-09-17T17:33:45
EVT-0057910,SHP-009652,SHIPPED,2024-09-17T23:17:55
EVT-0057911,SHP-009652,IN_TRANSIT,2024-09-18T00:43:54
EVT-0057912,SHP-009652,DELIVERED,2024-09-23T18:49:09
EVT-0057913,SHP-009653,ORDERED,2025-01-22T19:16:00
EVT-0057914,SHP-009653,PICKED,2025-01-23T09:45:10
EVT-0057915,SHP-009653,PACKED,2025-01-23T14:02:32
EVT-0057916,SHP-009653,SHIPPED,2025-01-23T19:02:04
EVT-0057917,SHP-009653,IN_TRANSIT,2025-01-23T21:18:51
EVT-0057918,SHP-009653,DELIVERED,2025-02-01T17:15:52
EVT-0057919,SHP-009654,ORDERED,2024-09-19T08:08:00
EVT-0057920,SHP-009654,PICKED,2024-09-19T16:58:52
EVT-0057921,SHP-009654,PACKED,2024-09-20T00:08:18
EVT-0057922,SHP-009654,SHIPPED,2024-09-20T03:30:50
EVT-0057923,SHP-009654,IN_TRANSIT,2024-09-20T07:13:16
EVT-0057924,SHP-009654,DELIVERED,2024-09-21T21:10:58
EVT-0057925,SHP-009655,ORDERED,2025-03-17T07:00:00
EVT-0057926,SHP-009655,PICKED,2025-03-17T14:29:18
EVT-0057927,SHP-009655,PACKED,2025-03-17T16:44:44
EVT-0057928,SHP-009655,SHIPPED,2025-03-17T22:33:07
EVT-0057929,SHP-009655,IN_TRANSIT,2025-03-17T23:46:37
EVT-0057930,SHP-009655,DELIVERED,2025-03-19T23:27:23
EVT-0057931,SHP-009656,ORDERED,2025-10-22T06:53:00
EVT-0057932,SHP-009656,PICKED,2025-10-22T15:43:47
EVT-0057933,SHP-009656,PACKED,2025-10-22T18:17:42
EVT-0057934,SHP-009656,SHIPPED,2025-10-23T03:56:24
EVT-0057935,SHP-009656,IN_TRANSIT,2025-10-23T06:43:07
EVT-0057936,SHP-009656,DELIVERED,2025-10-31T00:50:45
EVT-0057937,SHP-009657,ORDERED,2025-01-17T03:10:00
EVT-0057938,SHP-009657,PICKED,2025-01-17T12:20:39
EVT-0057939,SHP-009657,PACKED,2025-01-17T14:15:09
EVT-0057940,SHP-009657,SHIPPED,2025-01-18T00:35:36
EVT-0057941,SHP-009657,IN_TRANSIT,2025-01-18T02:16:41
EVT-0057942,SHP-009657,DELIVERED,2025-01-21T16:54:33
EVT-0057943,SHP-009658,ORDERED,2024-12-29T08:13:00
EVT-0057944,SHP-009658,PICKED,2024-12-29T12:02:14
EVT-0057945,SHP-009658,PACKED,2024-12-29T18:36:52
EVT-0057946,SHP-009658,SHIPPED,2024-12-30T02:28:46
EVT-0057947,SHP-009658,IN_TRANSIT,2024-12-30T05:35:38
EVT-0057948,SHP-009658,DELIVERED,2025-01-02T19:32:39
EVT-0057949,SHP-009659,ORDERED,2025-09-27T18:27:00
EVT-0057950,SHP-009659,PICKED,2025-09-27T23:41:04
EVT-0057951,SHP-009659,PACKED,2025-09-28T04:00:24
EVT-0057952,SHP-009659,SHIPPED,2025-09-28T09:07:19
EVT-0057953,SHP-009659,IN_TRANSIT,2025-09-28T11:02:48
EVT-0057954,SHP-009659,DELIVERED,2025-10-03T00:53:10
EVT-0057955,SHP-009660,ORDERED,2024-02-24T05:50:00
EVT-0057956,SHP-009660,PICKED,2024-02-24T10:39:07
EVT-0057957,SHP-009660,PACKED,2024-02-24T13:26:54
EVT-0057958,SHP-009660,SHIPPED,2024-02-24T22:03:49
EVT-0057959,SHP-009660,IN_TRANSIT,2024-02-24T23:54:15
EVT-0057960,SHP-009660,DELIVERED,2024-02-26T23:20:51
EVT-0057961,SHP-009661,ORDERED,2025-06-13T22:24:00
EVT-0057962,SHP-009661,PICKED,2025-06-14T03:46:33
EVT-0057963,SHP-009661,PACKED,2025-06-14T07:34:20
EVT-0057964,SHP-009661,SHIPPED,2025-06-14T17:32:42
EVT-0057965,SHP-009661,IN_TRANSIT,2025-06-14T21:14:32
EVT-0057966,SHP-009661,DELIVERED,2025-06-22T20:27:18
EVT-0057967,SHP-009662,ORDERED,2024-01-21T07:40:00
EVT-0057968,SHP-009662,PICKED,2024-01-21T13:15:19
EVT-0057969,SHP-009662,PACKED,2024-01-21T16:30:53
EVT-0057970,SHP-009662,SHIPPED,2024-01-22T04:10:21
EVT-0057971,SHP-009662,IN_TRANSIT,2024-01-22T05:58:45
EVT-0057972,SHP-009662,DELIVERED,2024-01-24T01:29:03
EVT-0057973,SHP-009663,ORDERED,2024-04-17T03:18:00
EVT-0057974,SHP-009663,PICKED,2024-04-17T08:29:56
EVT-0057975,SHP-009663,PACKED,2024-04-17T14:15:11
EVT-0057976,SHP-009663,SHIPPED,2024-04-17T20:00:43
EVT-0057977,SHP-009663,IN_TRANSIT,2024-04-17T21:10:27
EVT-0057978,SHP-009663,DELIVERED,2024-04-28T06:39:20
EVT-0057979,SHP-009664,ORDERED,2024-11-08T02:56:00
EVT-0057980,SHP-009664,PICKED,2024-11-08T10:41:09
EVT-0057981,SHP-009664,PACKED,2024-11-08T12:35:08
EVT-0057982,SHP-009664,SHIPPED,2024-11-08T23:02:41
EVT-0057983,SHP-009664,IN_TRANSIT,2024-11-09T01:57:52
EVT-0057984,SHP-009664,DELIVERED,2024-11-10T15:55:20
EVT-0057985,SHP-009665,ORDERED,2024-10-12T16:08:00
EVT-0057986,SHP-009665,PICKED,2024-10-12T22:07:32
EVT-0057987,SHP-009665,PACKED,2024-10-13T02:27:40
EVT-0057988,SHP-009665,SHIPPED,2024-10-13T12:55:26
EVT-0057989,SHP-009665,IN_TRANSIT,2024-10-13T16:23:39
EVT-0057990,SHP-009665,DELIVERED,2024-10-24T21:18:09
EVT-0057991,SHP-009666,ORDERED,2025-07-12T03:21:00
EVT-0057992,SHP-009666,PICKED,2025-07-12T11:10:15
EVT-0057993,SHP-009666,PACKED,2025-07-12T16:28:44
EVT-0057994,SHP-009666,SHIPPED,2025-07-13T03:51:03
EVT-0057995,SHP-009666,IN_TRANSIT,2025-07-13T05:35:30
EVT-0057996,SHP-009666,DELIVERED,2025-07-17T13:00:23
EVT-0057997,SHP-009667,ORDERED,2024-05-27T05:54:00
EVT-0057998,SHP-009667,PICKED,2024-05-27T11:40:37
EVT-0057999,SHP-009667,PACKED,2024-05-27T13:02:48
EVT-0058000,SHP-009667,SHIPPED,2024-05-27T22:23:18
EVT-0058001,SHP-009667,IN_TRANSIT,2024-05-28T02:17:47
EVT-0058002,SHP-009667,DELIVERED,2024-06-03T22:37:41
EVT-0058003,SHP-009668,ORDERED,2025-07-08T09:52:00
EVT-0058004,SHP-009668,PICKED,2025-07-08T13:51:37
EVT-0058005,SHP-009668,PACKED,2025-07-08T16:29:01
EVT-0058006,SHP-009668,SHIPPED,2025-07-09T00:14:01
EVT-0058007,SHP-009668,IN_TRANSIT,2025-07-09T02:10:03
EVT-0058008,SHP-009668,DELIVERED,2025-07-13T16:29:42
EVT-0058009,SHP-009669,ORDERED,2025-09-07T15:36:00
EVT-0058010,SHP-009669,PICKED,2025-09-08T08:38:27
EVT-0058011,SHP-009669,PACKED,2025-09-08T16:55:55
EVT-0058012,SHP-009669,SHIPPED,2025-09-08T23:30:14
EVT-0058013,SHP-009669,IN_TRANSIT,2025-09-09T01:41:33
EVT-0058014,SHP-009669,DELIVERED,2025-09-14T05:45:39
EVT-0058015,SHP-009670,ORDERED,2024-07-07T07:56:00
EVT-0058016,SHP-009670,PICKED,2024-07-07T16:47:28
EVT-0058017,SHP-009670,PACKED,2024-07-07T18:26:39
EVT-0058018,SHP-009670,SHIPPED,2024-07-07T22:53:42
EVT-0058019,SHP-009670,IN_TRANSIT,2024-07-08T01:46:09
EVT-0058020,SHP-009670,DELIVERED,2024-07-11T03:15:09
EVT-0058021,SHP-009671,ORDERED,2025-10-02T14:38:00
EVT-0058022,SHP-009671,PICKED,2025-10-02T20:41:03
EVT-0058023,SHP-009671,PACKED,2025-10-02T21:42:45
EVT-0058024,SHP-009671,SHIPPED,2025-10-03T02:16:16
EVT-0058025,SHP-009671,IN_TRANSIT,2025-10-03T04:27:17
EVT-0058026,SHP-009671,DELIVERED,2025-10-04T11:06:02
EVT-0058027,SHP-009672,ORDERED,2024-02-25T17:10:00
EVT-0058028,SHP-009672,PICKED,2024-02-26T00:31:58
EVT-0058029,SHP-009672,PACKED,2024-02-26T04:46:38
EVT-0058030,SHP-009672,SHIPPED,2024-02-26T11:09:02
EVT-0058031,SHP-009672,IN_TRANSIT,2024-02-26T14:18:52
EVT-0058032,SHP-009672,DELIVERED,2024-03-01T09:52:10
EVT-0058033,SHP-009673,ORDERED,2025-05-10T05:44:00
EVT-0058034,SHP-009673,PICKED,2025-05-10T12:02:54
EVT-0058035,SHP-009673,PACKED,2025-05-10T17:09:05
EVT-0058036,SHP-009673,SHIPPED,2025-05-11T01:11:25
EVT-0058037,SHP-009673,IN_TRANSIT,2025-05-11T03:12:29
EVT-0058038,SHP-009673,DELIVERED,2025-05-16T10:58:16
EVT-0058039,SHP-009674,ORDERED,2024-10-02T04:47:00
EVT-0058040,SHP-009674,PICKED,2024-10-02T11:52:25
EVT-0058041,SHP-009674,PACKED,2024-10-02T15:12:46
EVT-0058042,SHP-009674,SHIPPED,2024-10-03T03:09:23
EVT-0058043,SHP-009674,IN_TRANSIT,2024-10-03T06:17:21
EVT-0058044,SHP-009674,DELIVERED,2024-10-08T21:46:34
EVT-0058045,SHP-009675,ORDERED,2024-04-12T01:50:00
EVT-0058046,SHP-009675,PICKED,2024-04-12T09:54:49
EVT-0058047,SHP-009675,PACKED,2024-04-12T13:29:29
EVT-0058048,SHP-009675,SHIPPED,2024-04-12T21:28:58
EVT-0058049,SHP-009675,IN_TRANSIT,2024-04-13T00:14:08
EVT-0058050,SHP-009675,DELIVERED,2024-04-18T20:18:27
EVT-0058051,SHP-009676,ORDERED,2025-04-07T15:04:00
EVT-0058052,SHP-009676,PICKED,2025-04-07T23:14:32
EVT-0058053,SHP-009676,PACKED,2025-04-08T05:00:04
EVT-0058054,SHP-009676,SHIPPED,2025-04-08T08:24:49
EVT-0058055,SHP-009676,IN_TRANSIT,2025-04-08T11:36:31
EVT-0058056,SHP-009676,DELIVERED,2025-04-11T13:25:06
EVT-0058057,SHP-009677,ORDERED,2024-06-23T18:54:00
EVT-0058058,SHP-009677,PICKED,2024-06-24T03:36:33
EVT-0058059,SHP-009677,PACKED,2024-06-24T09:06:19
EVT-0058060,SHP-009677,SHIPPED,2024-06-24T20:21:42
EVT-0058061,SHP-009677,IN_TRANSIT,2024-06-24T21:26:29
EVT-0058062,SHP-009677,DELIVERED,2024-06-28T04:37:28
EVT-0058063,SHP-009678,ORDERED,2025-01-05T03:00:00
EVT-0058064,SHP-009678,PICKED,2025-01-05T08:46:42
EVT-0058065,SHP-009678,PACKED,2025-01-05T11:30:56
EVT-0058066,SHP-009678,SHIPPED,2025-01-05T16:04:14
EVT-0058067,SHP-009678,IN_TRANSIT,2025-01-05T17:44:00
EVT-0058068,SHP-009678,DELIVERED,2025-01-11T18:40:23
EVT-0058069,SHP-009679,ORDERED,2024-09-08T15:56:00
EVT-0058070,SHP-009679,PICKED,2024-09-08T20:01:50
EVT-0058071,SHP-009679,PACKED,2024-09-08T21:22:10
EVT-0058072,SHP-009679,SHIPPED,2024-09-09T03:35:13
EVT-0058073,SHP-009679,IN_TRANSIT,2024-09-09T04:53:00
EVT-0058074,SHP-009679,DELIVERED,2024-09-14T09:04:51
EVT-0058075,SHP-009680,ORDERED,2024-07-24T12:09:00
EVT-0058076,SHP-009680,PICKED,2024-07-24T21:55:22
EVT-0058077,SHP-009680,PACKED,2024-07-25T00:50:15
EVT-0058078,SHP-009680,SHIPPED,2024-07-25T05:42:27
EVT-0058079,SHP-009680,IN_TRANSIT,2024-07-25T06:55:51
EVT-0058080,SHP-009680,DELIVERED,2024-07-25T22:42:59
EVT-0058081,SHP-009681,ORDERED,2025-02-23T14:15:00
EVT-0058082,SHP-009681,PICKED,2025-02-23T22:21:31
EVT-0058083,SHP-009681,PACKED,2025-02-24T03:09:07
EVT-0058084,SHP-009681,SHIPPED,2025-02-24T14:20:25
EVT-0058085,SHP-009681,IN_TRANSIT,2025-02-24T18:18:55
EVT-0058086,SHP-009681,DELIVERED,2025-02-27T06:15:51
EVT-0058087,SHP-009682,ORDERED,2025-10-06T21:35:00
EVT-0058088,SHP-009682,PICKED,2025-10-07T01:51:34
EVT-0058089,SHP-009682,PACKED,2025-10-07T04:43:56
EVT-0058090,SHP-009682,SHIPPED,2025-10-07T12:50:14
EVT-0058091,SHP-009682,IN_TRANSIT,2025-10-07T14:23:42
EVT-0058092,SHP-009682,DELIVERED,2025-10-14T09:50:56
EVT-0058093,SHP-009683,ORDERED,2025-02-24T10:06:00
EVT-0058094,SHP-009683,PICKED,2025-02-24T16:40:20
EVT-0058095,SHP-009683,PACKED,2025-02-24T20:35:31
EVT-0058096,SHP-009683,SHIPPED,2025-02-25T06:36:51
EVT-0058097,SHP-009683,IN_TRANSIT,2025-02-25T10:36:41
EVT-0058098,SHP-009683,DELIVERED,2025-02-28T19:37:46
EVT-0058099,SHP-009684,ORDERED,2024-08-07T22:59:00
EVT-0058100,SHP-009684,PICKED,2024-08-08T13:13:54
EVT-0058101,SHP-009684,PACKED,2024-08-08T19:19:13
EVT-0058102,SHP-009684,SHIPPED,2024-08-09T06:42:52
EVT-0058103,SHP-009684,IN_TRANSIT,2024-08-09T09:15:07
EVT-0058104,SHP-009684,DELIVERED,2024-08-16T12:48:26
EVT-0058105,SHP-009685,ORDERED,2025-01-07T18:28:00
EVT-0058106,SHP-009685,PICKED,2025-01-07T23:59:13
EVT-0058107,SHP-009685,PACKED,2025-01-08T09:21:03
EVT-0058108,SHP-009685,SHIPPED,2025-01-08T12:18:32
EVT-0058109,SHP-009685,IN_TRANSIT,2025-01-08T15:56:45
EVT-0058110,SHP-009685,DELIVERED,2025-01-10T17:25:53
EVT-0058111,SHP-009686,ORDERED,2024-03-27T14:27:00
EVT-0058112,SHP-009686,PICKED,2024-03-27T22:27:55
EVT-0058113,SHP-009686,PACKED,2024-03-28T02:33:59
EVT-0058114,SHP-009686,SHIPPED,2024-03-28T10:40:46
EVT-0058115,SHP-009686,IN_TRANSIT,2024-03-28T14:21:14
EVT-0058116,SHP-009686,DELIVERED,2024-04-01T12:18:14
EVT-0058117,SHP-009687,ORDERED,2025-07-05T07:12:00
EVT-0058118,SHP-009687,PICKED,2025-07-05T16:31:03
EVT-0058119,SHP-009687,PACKED,2025-07-05T18:09:34
EVT-0058120,SHP-009687,SHIPPED,2025-07-06T01:09:25
EVT-0058121,SHP-009687,IN_TRANSIT,2025-07-06T02:44:50
EVT-0058122,SHP-009687,DELIVERED,2025-07-08T16:59:47
EVT-0058123,SHP-009688,ORDERED,2024-11-11T16:33:00
EVT-0058124,SHP-009688,PICKED,2024-11-11T22:34:45
EVT-0058125,SHP-009688,PACKED,2024-11-12T06:57:36
EVT-0058126,SHP-009688,SHIPPED,2024-11-12T16:45:52
EVT-0058127,SHP-009688,IN_TRANSIT,2024-11-12T18:49:50
EVT-0058128,SHP-009688,DELIVERED,2024-11-15T01:08:42
EVT-0058129,SHP-009689,ORDERED,2024-02-09T03:35:00
EVT-0058130,SHP-009689,PICKED,2024-02-09T08:02:04
EVT-0058131,SHP-009689,PACKED,2024-02-09T13:58:01
EVT-0058132,SHP-009689,SHIPPED,2024-02-09T20:28:32
EVT-0058133,SHP-009689,IN_TRANSIT,2024-02-09T22:39:28
EVT-0058134,SHP-009689,DELIVERED,2024-02-16T06:48:53
EVT-0058135,SHP-009690,ORDERED,2025-08-02T10:29:00
EVT-0058136,SHP-009690,PICKED,2025-08-02T16:31:37
EVT-0058137,SHP-009690,PACKED,2025-08-02T17:54:54
EVT-0058138,SHP-009690,SHIPPED,2025-08-02T21:45:50
EVT-0058139,SHP-009690,IN_TRANSIT,2025-08-03T01:24:39
EVT-0058140,SHP-009690,DELIVERED,2025-08-08T02:49:00
EVT-0058141,SHP-009691,ORDERED,2025-01-25T04:06:00
EVT-0058142,SHP-009691,PICKED,2025-01-25T07:56:55
EVT-0058143,SHP-009691,PACKED,2025-01-25T10:12:46
EVT-0058144,SHP-009691,SHIPPED,2025-01-25T13:40:24
EVT-0058145,SHP-009691,IN_TRANSIT,2025-01-25T17:21:01
EVT-0058146,SHP-009691,DELIVERED,2025-01-29T10:24:06
EVT-0058147,SHP-009692,ORDERED,2025-05-06T16:58:00
EVT-0058148,SHP-009692,PICKED,2025-05-07T10:50:31
EVT-0058149,SHP-009692,PACKED,2025-05-07T13:49:43
EVT-0058150,SHP-009692,SHIPPED,2025-05-07T21:23:24
EVT-0058151,SHP-009692,IN_TRANSIT,2025-05-08T00:52:28
EVT-0058152,SHP-009692,DELIVERED,2025-05-11T15:58:43
EVT-0058153,SHP-009693,ORDERED,2024-04-26T07:07:00
EVT-0058154,SHP-009693,PICKED,2024-04-26T21:54:24
EVT-0058155,SHP-009693,PACKED,2024-04-27T00:06:23
EVT-0058156,SHP-009693,SHIPPED,2024-04-27T09:26:37
EVT-0058157,SHP-009693,IN_TRANSIT,2024-04-27T11:42:14
EVT-0058158,SHP-009693,DELIVERED,2024-05-02T10:01:12
EVT-0058159,SHP-009694,ORDERED,2024-11-04T02:40:00
EVT-0058160,SHP-009694,PICKED,2024-11-04T08:33:40
EVT-0058161,SHP-009694,PACKED,2024-11-04T11:22:12
EVT-0058162,SHP-009694,SHIPPED,2024-11-04T20:39:13
EVT-0058163,SHP-009694,IN_TRANSIT,2024-11-04T23:31:17
EVT-0058164,SHP-009694,DELIVERED,2024-11-09T07:33:25
EVT-0058165,SHP-009695,ORDERED,2024-05-30T14:51:00
EVT-0058166,SHP-009695,PICKED,2024-05-30T20:31:39
EVT-0058167,SHP-009695,PACKED,2024-05-30T22:59:02
EVT-0058168,SHP-009695,SHIPPED,2024-05-31T03:15:57
EVT-0058169,SHP-009695,IN_TRANSIT,2024-05-31T06:51:00
EVT-0058170,SHP-009695,DELIVERED,2024-06-02T11:01:42
EVT-0058171,SHP-009696,ORDERED,2025-05-30T13:59:00
EVT-0058172,SHP-009696,PICKED,2025-05-30T21:21:22
EVT-0058173,SHP-009696,PACKED,2025-05-30T23:05:48
EVT-0058174,SHP-009696,SHIPPED,2025-05-31T11:04:20
EVT-0058175,SHP-009696,IN_TRANSIT,2025-05-31T12:17:41
EVT-0058176,SHP-009696,DELIVERED,2025-06-02T05:53:18
EVT-0058177,SHP-009697,ORDERED,2024-05-22T00:27:00
EVT-0058178,SHP-009697,PICKED,2024-05-22T07:36:28
EVT-0058179,SHP-009697,PACKED,2024-05-22T12:16:12
EVT-0058180,SHP-009697,SHIPPED,2024-05-22T19:06:36
EVT-0058181,SHP-009697,IN_TRANSIT,2024-05-22T21:03:21
EVT-0058182,SHP-009697,DELIVERED,2024-05-30T04:25:40
EVT-0058183,SHP-009698,ORDERED,2025-11-23T01:49:00
EVT-0058184,SHP-009698,PICKED,2025-11-23T06:22:10
EVT-0058185,SHP-009698,PACKED,2025-11-23T08:20:54
EVT-0058186,SHP-009698,SHIPPED,2025-11-23T16:18:41
EVT-0058187,SHP-009698,IN_TRANSIT,2025-11-23T18:02:34
EVT-0058188,SHP-009698,DELIVERED,2025-11-24T14:22:36
EVT-0058189,SHP-009699,ORDERED,2024-02-26T20:18:00
EVT-0058190,SHP-009699,PICKED,2024-02-27T04:50:03
EVT-0058191,SHP-009699,PACKED,2024-02-27T06:03:18
EVT-0058192,SHP-009699,SHIPPED,2024-02-27T14:40:15
EVT-0058193,SHP-009699,IN_TRANSIT,2024-02-27T15:44:57
EVT-0058194,SHP-009699,DELIVERED,2024-03-04T04:12:21
EVT-0058195,SHP-009700,ORDERED,2024-11-16T02:31:00
EVT-0058196,SHP-009700,PICKED,2024-11-16T09:45:18
EVT-0058197,SHP-009700,PACKED,2024-11-16T11:40:45
EVT-0058198,SHP-009700,SHIPPED,2024-11-16T21:18:59
EVT-0058199,SHP-009700,IN_TRANSIT,2024-11-17T00:32:44
EVT-0058200,SHP-009700,DELIVERED,2024-11-20T15:57:07
EVT-0058201,SHP-009701,ORDERED,2024-02-04T18:33:00
EVT-0058202,SHP-009701,PICKED,2024-02-05T08:38:40
EVT-0058203,SHP-009701,PACKED,2024-02-05T14:39:28
EVT-0058204,SHP-009701,SHIPPED,2024-02-05T23:20:12
EVT-0058205,SHP-009701,IN_TRANSIT,2024-02-06T02:55:15
EVT-0058206,SHP-009701,DELIVERED,2024-02-11T03:14:18
EVT-0058207,SHP-009702,ORDERED,2025-04-01T00:32:00
EVT-0058208,SHP-009702,PICKED,2025-04-01T05:51:12
EVT-0058209,SHP-009702,PACKED,2025-04-01T11:06:10
EVT-0058210,SHP-009702,SHIPPED,2025-04-01T18:25:23
EVT-0058211,SHP-009702,IN_TRANSIT,2025-04-01T20:06:20
EVT-0058212,SHP-009702,DELIVERED,2025-04-03T16:47:38
EVT-0058213,SHP-009703,ORDERED,2025-08-03T10:06:00
EVT-0058214,SHP-009703,PICKED,2025-08-04T01:01:40
EVT-0058215,SHP-009703,PACKED,2025-08-04T08:31:33
EVT-0058216,SHP-009703,SHIPPED,2025-08-04T18:03:51
EVT-0058217,SHP-009703,IN_TRANSIT,2025-08-04T19:53:37
EVT-0058218,SHP-009703,DELIVERED,2025-08-07T20:12:13
EVT-0058219,SHP-009704,ORDERED,2024-01-30T18:12:00
EVT-0058220,SHP-009704,PICKED,2024-01-30T22:27:04
EVT-0058221,SHP-009704,PACKED,2024-01-31T01:10:30
EVT-0058222,SHP-009704,SHIPPED,2024-01-31T11:05:06
EVT-0058223,SHP-009704,IN_TRANSIT,2024-01-31T13:19:17
EVT-0058224,SHP-009704,DELIVERED,2024-02-03T14:02:08
EVT-0058225,SHP-009705,ORDERED,2025-08-24T02:35:00
EVT-0058226,SHP-009705,PICKED,2025-08-24T04:50:51
EVT-0058227,SHP-009705,PACKED,2025-08-24T07:06:42
EVT-0058228,SHP-009705,SHIPPED,2025-08-24T10:31:33
EVT-0058229,SHP-009705,IN_TRANSIT,2025-08-24T13:52:43
EVT-0058230,SHP-009705,DELIVERED,2025-09-01T13:53:20
EVT-0058231,SHP-009706,ORDERED,2024-02-09T04:53:00
EVT-0058232,SHP-009706,PICKED,2024-02-09T16:49:16
EVT-0058233,SHP-009706,PACKED,2024-02-09T22:47:22
EVT-0058234,SHP-009706,SHIPPED,2024-02-10T02:14:52
EVT-0058235,SHP-009706,IN_TRANSIT,2024-02-10T04:28:27
EVT-0058236,SHP-009706,DELIVERED,2024-02-19T10:06:59
EVT-0058237,SHP-009707,ORDERED,2025-05-27T18:26:00
EVT-0058238,SHP-009707,PICKED,2025-05-27T23:36:02
EVT-0058239,SHP-009707,PACKED,2025-05-28T06:39:29
EVT-0058240,SHP-009707,SHIPPED,2025-05-28T16:57:44
