order_id,order_ts,warehouse_id,dest_region,product_category,order_value,units
ORD-008973,2024-06-05T07:16:00,WH-ATL,South,Sports,32.96,3
ORD-008974,2025-05-21T23:39:00,WH-NJ,West,Home,195.01,4
ORD-008975,2024-03-16T15:48:00,WH-LAX,West,Beauty,52.84,3
ORD-008976,2025-05-05T16:27:00,WH-CHI,South,Home,102.17,2
ORD-008977,2024-02-04T10:53:00,WH-DAL,West,Home,127.84,4
ORD-008978,2024-10-11T16:14:00,WH-LAX,Northeast,Beauty,99.85,2
ORD-008979,2024-02-26T11:48:00,WH-NJ,West,Electronics,40.03,4
ORD-008980,2025-12-27T19:16:00,WH-CHI,South,Electronics,44.24,3
ORD-008981,2025-05-05T12:38:00,WH-NJ,South,Grocery,40.85,4
ORD-008982,2025-01-25T00:12:00,WH-DAL,South,Electronics,95.65,2
ORD-008983,2024-09-18T07:53:00,WH-LAX,Midwest,Apparel,104.6,3
ORD-008984,2024-05-14T13:25:00,WH-CHI,Southeast,Beauty,71.94,4
ORD-008985,2024-04-19T05:14:00,WH-ATL,Southeast,Grocery,32.92,5
ORD-008986,2025-11-14T04:53:00,WH-ATL,South,Grocery,57.47,2
ORD-008987,2025-03-01T05:02:00,WH-CHI,Southeast,Sports,60.41,2
ORD-008988,2024-08-30T02:59:00,WH-CHI,Southeast,Sports,85.56,5
ORD-008989,2025-11-16T03:26:00,WH-LAX,Midwest,Grocery,115.15,5
ORD-008990,2024-11-12T11:38:00,WH-LAX,West,Beauty,70.24,3
ORD-008991,2024-08-19T08:42:00,WH-CHI,Northeast,Home,30.85,3
ORD-008992,2024-11-10T14:05:00,WH-DAL,South,Sports,21.15,1
ORD-008993,2024-01-08T14:50:00,WH-DAL,South,Apparel,55.87,4
ORD-008994,2025-12-01T06:13:00,WH-CHI,Midwest,Beauty,117.27,2
ORD-008995,2025-04-29T08:06:00,WH-DAL,Midwest,Beauty,126.24,1
ORD-008996,2025-02-28T02:25:00,WH-ATL,Midwest,Grocery,149.94,4
ORD-008997,2025-05-03T11:29:00,WH-DAL,Midwest,Home,137.74,3
ORD-008998,2025-03-17T20:11:00,WH-ATL,Northeast,Grocery,109.77,4
ORD-008999,2024-12-22T04:59:00,WH-ATL,Southeast,Electronics,25.81,2
ORD-009000,2025-09-20T10:24:00,WH-ATL,Midwest,Electronics,40.48,2
ORD-009001,2025-05-10T05:36:00,WH-ATL,Northeast,Sports,114.14,5
ORD-009002,2025-05-27T08:20:00,WH-DAL,Midwest,Electronics,37.9,3
ORD-009003,2024-09-12T22:46:00,WH-ATL,Northeast,Beauty,45.8,5
ORD-009004,2024-05-17T16:42:00,WH-CHI,Midwest,Grocery,47.99,5
ORD-009005,2025-02-27T17:49:00,WH-NJ,South,Home,38.5,2
ORD-009006,2024-11-16T18:25:00,WH-ATL,West,Sports,65.3,5
ORD-009007,2025-02-10T04:04:00,WH-LAX,West,Grocery,92.55,3
ORD-009008,2025-05-29T13:08:00,WH-NJ,Midwest,Grocery,35.19,5
ORD-009009,2025-10-14T02:30:00,WH-NJ,South,Electronics,56.27,2
ORD-009010,2025-08-17T15:49:00,WH-LAX,South,Electronics,84.5,4
ORD-009011,2024-02-04T20:12:00,WH-DAL,Northeast,Apparel,61.12,5
ORD-009012,2024-07-27T10:42:00,WH-DAL,Midwest,Sports,136.05,4
ORD-009013,2025-08-20T17:19:00,WH-ATL,West,Sports,58.94,3
ORD-009014,2024-03-11T23:01:00,WH-ATL,West,Sports,46.16,3
ORD-009015,2025-09-20T20:19:00,WH-LAX,Midwest,Sports,30.4,1
ORD-009016,2025-09-03T17:47:00,WH-CHI,South,Apparel,127.24,1
ORD-009017,2024-01-03T12:01:00,WH-NJ,Northeast,Sports,92.67,5
ORD-009018,2025-09-08T02:17:00,WH-DAL,West,Apparel,26.78,4
ORD-009019,2024-09-20T09:33:00,WH-ATL,West,Grocery,55.26,2
ORD-009020,2024-09-06T15:06:00,WH-ATL,West,Apparel,43.77,5
ORD-009021,2024-05-17T22:01:00,WH-NJ,West,Home,97.69,2
ORD-009022,2025-07-01T19:43:00,WH-ATL,South,Apparel,74.58,4
ORD-009023,2025-10-11T07:04:00,WH-LAX,Northeast,Electronics,72.58,3
ORD-009024,2024-05-16T00:52:00,WH-DAL,Southeast,Apparel,54.19,2
ORD-009025,2025-02-20T17:55:00,WH-ATL,Northeast,Grocery,63.48,4
ORD-009026,2024-05-19T03:13:00,WH-DAL,Southeast,Beauty,142.29,5
ORD-009027,2024-06-22T12:16:00,WH-DAL,South,Apparel,128.92,4
ORD-009028,2024-01-28T12:37:00,WH-DAL,Midwest,Sports,24.46,2
ORD-009029,2025-09-21T14:28:00,WH-NJ,Southeast,Home,41.26,3
ORD-009030,2024-04-02T17:25:00,WH-DAL,South,Home,119.36,3
ORD-009031,2024-12-03T20:45:00,WH-CHI,Midwest,Grocery,67.04,5
ORD-009032,2024-11-21T19:16:00,WH-ATL,Southeast,Sports,80.22,3
ORD-009033,2024-08-11T23:16:00,WH-NJ,Northeast,Apparel,61.6,1
ORD-009034,2025-01-31T23:35:00,WH-CHI,South,Electronics,47.85,5
ORD-009035,2025-07-25T20:07:00,WH-ATL,South,Apparel,69.41,2
ORD-009036,2025-11-28T07:46:00,WH-NJ,Southeast,Beauty,56.57,1
ORD-009037,2024-07-02T20:20:00,WH-NJ,Southeast,Grocery,109.68,3
ORD-009038,2025-10-16T23:49:00,WH-NJ,West,Grocery,36.02,4
ORD-009039,2024-05-05T07:16:00,WH-DAL,Northeast,Electronics,53.58,5
ORD-009040,2024-11-30T05:38:00,WH-NJ,Midwest,Sports,64.38,3
ORD-009041,2025-12-26T07:29:00,WH-NJ,Northeast,Grocery,45.81,5
ORD-009042,2025-11-29T07:15:00,WH-LAX,South,Sports,177.81,5
ORD-009043,2024-01-03T12:15:00,WH-NJ,Southeast,Home,51.19,3
ORD-009044,2024-05-09T03:15:00,WH-LAX,Northeast,Grocery,231.35,4
ORD-009045,2024-03-27T01:08:00,WH-CHI,Northeast,Sports,77.93,2
ORD-009046,2025-10-25T18:08:00,WH-CHI,Midwest,Beauty,84.1,1
ORD-009047,2024-02-29T13:43:00,WH-CHI,West,Sports,65.28,3
ORD-009048,2025-03-25T23:12:00,WH-CHI,Midwest,Electronics,54.88,5
ORD-009049,2024-11-11T18:51:00,WH-DAL,Northeast,Electronics,18.75,3
ORD-009050,2025-12-10T17:03:00,WH-NJ,Midwest,Beauty,24.48,3
ORD-009051,2024-05-19T18:41:00,WH-CHI,Southeast,Home,76.36,3
ORD-009052,2025-12-11T08:02:00,WH-CHI,West,Beauty,29.86,5
ORD-009053,2025-10-18T18:55:00,WH-NJ,Midwest,Sports,92.49,4
ORD-009054,2024-10-09T19:42:00,WH-LAX,Midwest,Sports,94.64,2
ORD-009055,2025-10-22T11:33:00,WH-CHI,Midwest,Apparel,68.53,3
ORD-009056,2024-10-29T13:11:00,WH-ATL,Northeast,Apparel,149.95,3
ORD-009057,2024-06-19T19:47:00,WH-ATL,Northeast,Grocery,35.27,5
ORD-009058,2024-11-07T11:59:00,WH-NJ,South,Sports,103.58,1
ORD-009059,2025-10-15T07:19:00,WH-ATL,South,Apparel,15.56,5
ORD-009060,2025-07-02T03:20:00,WH-CHI,Northeast,Sports,19.3,2
ORD-009061,2025-11-21T00:42:00,WH-LAX,West,Grocery,38.33,2
ORD-009062,2025-11-27T08:00:00,WH-NJ,Northeast,Home,16.95,4
ORD-009063,2025-12-22T23:07:00,WH-ATL,Midwest,Apparel,136.99,1
ORD-009064,2025-09-16T20:14:00,WH-DAL,Southeast,Home,88.68,3
ORD-009065,2025-01-16T11:10:00,WH-ATL,South,Sports,35.06,2
ORD-009066,2025-01-13T07:55:00,WH-CHI,Northeast,Electronics,91.39,3
ORD-009067,2025-06-26T00:05:00,WH-ATL,Southeast,Sports,100.35,2
ORD-009068,2024-12-26T22:00:00,WH-DAL,South,Electronics,80.0,4
ORD-009069,2024-04-01T00:13:00,WH-CHI,South,Sports,68.83,2
ORD-009070,2024-09-20T05:00:00,WH-ATL,West,Beauty,32.85,5
ORD-009071,2025-10-01T23:42:00,WH-NJ,Southeast,Apparel,138.01,2
ORD-009072,2025-04-27T19:21:00,WH-LAX,Midwest,Grocery,31.92,1
ORD-009073,2025-10-21T00:24:00,WH-NJ,Southeast,Home,53.39,3
ORD-009074,2024-09-11T00:01:00,WH-NJ,Southeast,Apparel,129.22,4
ORD-009075,2025-12-23T20:43:00,WH-LAX,West,Home,97.93,3
ORD-009076,2024-03-03T08:28:00,WH-ATL,Southeast,Grocery,73.52,1
ORD-009077,2025-08-07T01:36:00,WH-CHI,Midwest,Beauty,40.61,5
ORD-009078,2024-12-09T00:15:00,WH-ATL,South,Apparel,76.27,4
ORD-009079,2025-10-17T08:31:00,WH-DAL,Midwest,Apparel,53.02,2
ORD-009080,2025-08-21T02:43:00,WH-LAX,Northeast,Sports,23.68,4
ORD-009081,2025-11-29T15:54:00,WH-LAX,West,Grocery,49.97,1
ORD-009082,2025-03-24T22:28:00,WH-ATL,Northeast,Grocery,121.19,5
ORD-009083,2025-10-10T17:19:00,WH-DAL,West,Electronics,55.12,3
ORD-009084,2025-10-25T11:39:00,WH-CHI,Midwest,Beauty,16.17,1
ORD-009085,2024-03-18T20:32:00,WH-DAL,West,Grocery,29.27,3
ORD-009086,2024-07-02T16:30:00,WH-NJ,Northeast,Grocery,195.35,5
ORD-009087,2024-12-08T01:24:00,WH-DAL,West,Sports,243.66,4
ORD-009088,2025-06-04T03:39:00,WH-NJ,Northeast,Beauty,20.25,1
ORD-009089,2025-12-24T02:46:00,WH-ATL,South,Apparel,65.52,4
ORD-009090,2024-03-06T20:37:00,WH-CHI,Midwest,Apparel,69.91,2
ORD-009091,2025-09-19T05:21:00,WH-CHI,Southeast,Sports,35.84,1
ORD-009092,2025-01-22T00:27:00,WH-LAX,Midwest,Home,50.45,2
ORD-009093,2024-03-08T11:54:00,WH-DAL,South,Apparel,144.06,3
ORD-009094,2024-02-22T04:11:00,WH-NJ,Midwest,Apparel,24.95,1
ORD-009095,2024-11-30T00:51:00,WH-DAL,Northeast,Grocery,72.07,3
ORD-009096,2025-08-21T03:16:00,WH-CHI,Midwest,Electronics,78.93,3
ORD-009097,2024-02-03T12:35:00,WH-ATL,Southeast,Electronics,57.22,1
ORD-009098,2024-06-09T15:48:00,WH-LAX,South,Sports,67.4,1
ORD-009099,2025-01-07T20:05:00,WH-DAL,South,Grocery,56.91,1
ORD-009100,2025-08-08T00:36:00,WH-ATL,South,Electronics,20.96,5
ORD-009101,2025-02-01T11:31:00,WH-CHI,South,Home,60.14,2
ORD-009102,2025-09-11T13:46:00,WH-ATL,Midwest,Beauty,29.59,5
ORD-009103,2024-06-11T06:07:00,WH-NJ,West,Beauty,14.0,5
ORD-009104,2025-12-26T00:16:00,WH-NJ,Northeast,Grocery,37.06,2
ORD-009105,2024-02-29T22:11:00,WH-NJ,Northeast,Home,97.34,1
ORD-009106,2025-11-10T03:09:00,WH-DAL,Midwest,Grocery,66.63,5
ORD-009107,2025-09-06T14:46:00,WH-ATL,South,Grocery,91.12,2
ORD-009108,2025-11-20T22:27:00,WH-CHI,West,Grocery,14.9,2
ORD-009109,2025-05-09T13:13:00,WH-LAX,Northeast,Grocery,117.76,4
ORD-009110,2025-04-09T17:49:00,WH-ATL,Midwest,Grocery,37.97,1
ORD-009111,2025-02-20T20:30:00,WH-LAX,Midwest,Sports,48.12,1
ORD-009112,2024-09-01T08:48:00,WH-LAX,Midwest,Electronics,60.53,5
ORD-009113,2024-04-18T14:19:00,WH-CHI,West,Apparel,98.86,4
ORD-009114,2025-05-04T14:00:00,WH-DAL,Midwest,Beauty,29.75,3
ORD-009115,2025-05-29T00:43:00,WH-LAX,West,Grocery,71.91,5
ORD-009116,2024-11-11T21:21:00,WH-DAL,West,Electronics,69.98,1
ORD-009117,2024-12-17T22:28:00,WH-DAL,South,Apparel,115.42,4
ORD-009118,2025-07-03T15:11:00,WH-CHI,Southeast,Beauty,38.45,1
ORD-009119,2025-03-27T10:18:00,WH-CHI,Southeast,Apparel,17.52,1
ORD-009120,2025-10-29T07:10:00,WH-NJ,Northeast,Grocery,131.15,4
ORD-009121,2025-01-16T18:56:00,WH-DAL,South,Beauty,67.55,3
ORD-009122,2024-01-28T13:53:00,WH-ATL,West,Beauty,47.78,5
ORD-009123,2024-03-08T01:20:00,WH-CHI,South,Electronics,54.67,3
ORD-009124,2024-05-15T20:50:00,WH-ATL,West,Electronics,15.88,4
ORD-009125,2025-01-25T12:31:00,WH-ATL,Midwest,Apparel,57.36,5
ORD-009126,2025-10-03T10:46:00,WH-LAX,Northeast,Grocery,126.76,4
ORD-009127,2024-06-05T04:36:00,WH-DAL,Northeast,Beauty,57.45,4
ORD-009128,2025-03-31T03:31:00,WH-NJ,Midwest,Sports,266.73,2
ORD-009129,2024-04-08T11:59:00,WH-ATL,West,Sports,23.88,4
ORD-009130,2025-04-10T14:39:00,WH-LAX,Midwest,Apparel,96.94,4
ORD-009131,2025-08-16T04:58:00,WH-ATL,Northeast,Sports,38.88,1
ORD-009132,2024-11-07T10:31:00,WH-NJ,South,Apparel,24.57,4
ORD-009133,2024-04-02T10:44:00,WH-DAL,West,Apparel,66.52,2
ORD-009134,2025-05-21T08:38:00,WH-ATL,Southeast,Beauty,42.84,4
ORD-009135,2025-10-22T15:15:00,WH-ATL,Midwest,Home,56.64,5
ORD-009136,2025-07-31T09:03:00,WH-LAX,South,Grocery,25.77,5
ORD-009137,2024-06-25T19:09:00,WH-NJ,Midwest,Beauty,63.06,1
ORD-009138,2025-07-29T14:26:00,WH-CHI,Northeast,Sports,47.39,3
ORD-009139,2025-02-06T23:33:00,WH-NJ,South,Electronics,95.86,5
ORD-009140,2024-03-11T04:39:00,WH-CHI,Northeast,Sports,61.79,4
ORD-009141,2025-04-11T00:01:00,WH-CHI,Northeast,Grocery,96.62,5
ORD-009142,2025-02-18T01:05:00,WH-DAL,Southeast,Apparel,28.54,1
ORD-009143,2025-10-29T06:35:00,WH-NJ,West,Apparel,136.62,4
ORD-009144,2025-04-26T08:31:00,WH-LAX,Southeast,Electronics,54.16,1
ORD-009145,2025-07-03T22:11:00,WH-DAL,South,Beauty,59.25,2
ORD-009146,2024-09-14T11:13:00,WH-DAL,Midwest,Beauty,185.33,5
ORD-009147,2025-09-25T17:01:00,WH-NJ,Northeast,Grocery,197.14,5
ORD-009148,2025-06-01T07:36:00,WH-LAX,South,Grocery,119.02,3
ORD-009149,2024-02-20T08:28:00,WH-DAL,South,Apparel,156.23,2
ORD-009150,2025-09-05T19:50:00,WH-CHI,Southeast,Apparel,194.9,5
ORD-009151,2025-09-25T13:22:00,WH-ATL,South,Home,47.2,5
ORD-009152,2025-11-07T19:11:00,WH-ATL,Northeast,Beauty,99.19,3
ORD-009153,2024-07-05T14:20:00,WH-ATL,Northeast,Apparel,44.17,1
ORD-009154,2025-12-19T21:38:00,WH-CHI,Southeast,Sports,21.89,3
ORD-009155,2024-08-26T05:53:00,WH-DAL,Southeast,Electronics,45.9,3
ORD-009156,2024-04-24T13:53:00,WH-NJ,Midwest,Sports,54.02,1
ORD-009157,2025-11-15T14:37:00,WH-CHI,Midwest,Sports,71.03,4
ORD-009158,2024-10-15T04:27:00,WH-NJ,Southeast,Grocery,24.99,5
ORD-009159,2024-08-02T12:31:00,WH-ATL,Southeast,Sports,26.52,5
ORD-009160,2025-12-24T17:42:00,WH-NJ,West,Sports,78.37,1
ORD-009161,2025-01-22T07:40:00,WH-NJ,South,Grocery,17.74,1
ORD-009162,2025-04-17T23:57:00,WH-DAL,Northeast,Beauty,70.78,3
ORD-009163,2025-06-09T14:42:00,WH-LAX,West,Beauty,8.78,4
ORD-009164,2025-06-26T15:53:00,WH-CHI,South,Grocery,91.33,1
ORD-009165,2025-02-06T10:29:00,WH-DAL,West,Grocery,96.8,3
ORD-009166,2025-12-04T04:54:00,WH-CHI,Northeast,Home,75.54,1
ORD-009167,2025-04-12T16:16:00,WH-CHI,Northeast,Electronics,56.21,1
ORD-009168,2025-07-30T17:25:00,WH-LAX,West,Home,112.4,1
ORD-009169,2025-06-22T09:30:00,WH-LAX,South,Home,53.6,2
ORD-009170,2024-11-14T01:22:00,WH-LAX,South,Electronics,35.2,1
ORD-009171,2025-02-25T13:03:00,WH-CHI,South,Electronics,31.57,5
ORD-009172,2024-06-20T18:11:00,WH-NJ,Southeast,Sports,82.74,4
ORD-009173,2024-12-17T22:53:00,WH-LAX,West,Home,51.11,3
ORD-009174,2025-03-09T11:21:00,WH-CHI,South,Grocery,40.55,3
ORD-009175,2024-06-15T21:06:00,WH-ATL,Northeast,Apparel,128.64,5
ORD-009176,2025-12-27T05:58:00,WH-CHI,West,Apparel,77.11,1
ORD-009177,2025-11-19T10:39:00,WH-LAX,Southeast,Sports,23.01,4
ORD-009178,2024-05-03T03:26:00,WH-DAL,Southeast,Apparel,117.52,1
ORD-009179,2024-07-31T16:01:00,WH-LAX,Southeast,Sports,30.65,1
ORD-009180,2025-03-25T08:53:00,WH-CHI,Southeast,Electronics,38.3,4
ORD-009181,2024-01-11T05:38:00,WH-LAX,Southeast,Beauty,72.95,4
ORD-009182,2024-07-01T01:16:00,WH-NJ,South,Beauty,115.81,4
ORD-009183,2024-01-11T15:35:00,WH-LAX,South,Home,202.52,4
ORD-009184,2025-03-11T11:31:00,WH-CHI,Midwest,Electronics,72.95,2
ORD-009185,2024-08-21T06:31:00,WH-CHI,West,Home,75.42,5
ORD-009186,2024-09-10T01:17:00,WH-NJ,West,Electronics,54.95,5
ORD-009187,2025-06-21T09:38:00,WH-ATL,South,Apparel,162.39,2
ORD-009188,2025-02-07T17:29:00,WH-DAL,Northeast,Grocery,24.38,5
ORD-009189,2025-03-04T03:21:00,WH-ATL,Midwest,Electronics,138.18,1
ORD-009190,2025-04-04T22:54:00,WH-ATL,West,Apparel,14.19,1
ORD-009191,2025-08-25T23:12:00,WH-LAX,West,Home,93.37,5
ORD-009192,2024-01-26T06:36:00,WH-LAX,South,Electronics,137.78,5
ORD-009193,2025-05-11T23:28:00,WH-DAL,Southeast,Sports,80.77,4
ORD-009194,2024-09-01T14:07:00,WH-ATL,Southeast,Sports,31.38,5
ORD-009195,2024-06-29T14:37:00,WH-DAL,Midwest,Home,135.34,3
ORD-009196,2024-08-12T17:35:00,WH-ATL,Midwest,Apparel,41.74,5
ORD-009197,2025-05-16T15:13:00,WH-ATL,Northeast,Home,67.99,1
ORD-009198,2025-06-04T22:31:00,WH-ATL,West,Electronics,53.1,4
ORD-009199,2025-03-24T05:16:00,WH-CHI,Midwest,Apparel,25.37,3
ORD-009200,2024-11-15T06:50:00,WH-LAX,Southeast,Home,118.35,4
ORD-009201,2024-03-16T11:58:00,WH-NJ,South,Home,14.51,5
ORD-009202,2024-06-17T03:58:00,WH-NJ,South,Electronics,48.17,3
ORD-009203,2024-05-18T23:30:00,WH-DAL,South,Beauty,62.61,5
ORD-009204,2025-06-15T08:52:00,WH-CHI,Southeast,Electronics,100.89,5
ORD-009205,2024-10-03T21:45:00,WH-LAX,West,Electronics,86.57,1
ORD-009206,2024-03-05T03:41:00,WH-CHI,South,Apparel,68.07,1
ORD-009207,2024-06-29T23:16:00,WH-DAL,South,Electronics,132.84,5
ORD-009208,2024-08-14T01:32:00,WH-CHI,South,Sports,78.45,3
ORD-009209,2025-06-03T02:52:00,WH-CHI,Southeast,Home,131.99,4
ORD-009210,2025-04-02T22:43:00,WH-CHI,South,Grocery,238.79,5
ORD-009211,2024-11-14T20:17:00,WH-CHI,West,Grocery,72.44,5
ORD-009212,2024-08-15T08:25:00,WH-LAX,Southeast,Home,145.73,3
ORD-009213,2024-04-02T01:14:00,WH-NJ,South,Apparel,197.4,1
ORD-009214,2024-12-04T19:48:00,WH-ATL,Southeast,Apparel,99.34,4
ORD-009215,2025-11-18T13:52:00,WH-CHI,West,Apparel,80.23,3
ORD-009216,2024-01-29T01:39:00,WH-DAL,Southeast,Apparel,39.71,4
ORD-009217,2024-10-22T10:36:00,WH-LAX,Southeast,Beauty,52.22,2
ORD-009218,2025-04-06T14:48:00,WH-NJ,Southeast,Apparel,11.07,2
ORD-009219,2024-12-09T03:44:00,WH-CHI,West,Electronics,36.24,5
ORD-009220,2024-08-16T10:02:00,WH-ATL,West,Sports,47.39,3
ORD-009221,2025-11-12T23:14:00,WH-NJ,Southeast,Grocery,80.79,2
ORD-009222,2025-04-04T02:20:00,WH-CHI,Northeast,Home,42.9,4
ORD-009223,2025-09-20T09:12:00,WH-LAX,Northeast,Apparel,65.09,5
ORD-009224,2025-08-26T19:24:00,WH-DAL,West,Home,23.07,1
ORD-009225,2024-05-10T18:04:00,WH-ATL,West,Sports,52.79,2
ORD-009226,2025-06-03T17:36:00,WH-CHI,West,Sports,71.36,3
ORD-009227,2025-04-24T05:06:00,WH-CHI,Midwest,Beauty,72.0,5
ORD-009228,2025-06-18T00:26:00,WH-DAL,Northeast,Electronics,31.56,5
ORD-009229,2024-11-09T19:17:00,WH-CHI,Midwest,Home,179.47,1
ORD-009230,2024-05-09T11:11:00,WH-CHI,West,Apparel,53.75,1
ORD-009231,2025-02-03T00:31:00,WH-LAX,Southeast,Beauty,49.53,5
ORD-009232,2024-07-02T13:38:00,WH-ATL,South,Beauty,40.13,3
ORD-009233,2025-02-14T12:58:00,WH-LAX,West,Grocery,119.7,5
ORD-009234,2025-11-09T23:54:00,WH-NJ,South,Home,85.5,2
ORD-009235,2024-10-27T13:18:00,WH-DAL,Southeast,Sports,108.26,1
ORD-009236,2024-09-01T18:19:00,WH-DAL,Midwest,Home,56.6,3
ORD-009237,2025-04-09T01:49:00,WH-LAX,Southeast,Apparel,36.9,3
ORD-009238,2024-10-27T17:34:00,WH-NJ,South,Grocery,44.93,4
ORD-009239,2024-09-05T17:59:00,WH-NJ,Northeast,Beauty,128.76,2
ORD-009240,2024-11-29T04:23:00,WH-ATL,West,Grocery,67.09,5
ORD-009241,2024-05-29T00:31:00,WH-LAX,Northeast,Electronics,23.19,2
ORD-009242,2024-04-18T17:28:00,WH-NJ,West,Beauty,121.18,5
ORD-009243,2024-02-25T05:04:00,WH-ATL,Northeast,Beauty,122.92,1
ORD-009244,2024-11-06T22:36:00,WH-NJ,Northeast,Home,205.75,3
ORD-009245,2025-10-21T22:59:00,WH-NJ,Southeast,Apparel,19.77,4
ORD-009246,2025-07-05T20:44:00,WH-CHI,West,Home,51.5,1
ORD-009247,2025-05-03T11:38:00,WH-NJ,Northeast,Sports,144.35,3
ORD-009248,2025-03-15T00:29:00,WH-NJ,Midwest,Sports,164.84,4
ORD-009249,2024-03-06T22:57:00,WH-NJ,West,Home,31.51,4
ORD-009250,2025-10-15T15:18:00,WH-ATL,Northeast,Apparel,28.55,4
ORD-009251,2024-12-26T07:46:00,WH-DAL,South,Apparel,38.58,2
ORD-009252,2024-02-08T03:19:00,WH-LAX,Southeast,Sports,202.16,5
ORD-009253,2025-02-25T22:44:00,WH-DAL,Northeast,Beauty,128.95,3
ORD-009254,2025-09-30T10:04:00,WH-ATL,West,Electronics,36.6,4
ORD-009255,2025-01-15T13:45:00,WH-ATL,Midwest,Electronics,156.8,4
ORD-009256,2025-02-08T08:54:00,WH-CHI,Southeast,Home,158.5,5
ORD-009257,2025-07-30T22:38:00,WH-CHI,Southeast,Home,47.79,2
ORD-009258,2024-06-19T23:16:00,WH-NJ,West,Apparel,23.04,4
ORD-009259,2025-07-23T03:11:00,WH-LAX,West,Apparel,23.31,3
ORD-009260,2025-03-05T13:45:00,WH-NJ,Southeast,Home,182.5,3
ORD-009261,2024-10-18T18:35:00,WH-CHI,Southeast,Grocery,33.1,4
ORD-009262,2024-04-25T10:56:00,WH-ATL,Northeast,Apparel,32.36,5
ORD-009263,2024-03-27T06:42:00,WH-DAL,West,Home,194.65,1
ORD-009264,2025-12-28T17:43:00,WH-LAX,South,Beauty,158.5,4
ORD-009265,2025-12-30T10:00:00,WH-CHI,Northeast,Beauty,57.34,5
ORD-009266,2024-11-14T04:26:00,WH-DAL,Southeast,Apparel,46.31,2
ORD-009267,2024-01-23T19:55:00,WH-CHI,South,Home,127.23,1
ORD-009268,2025-01-30T14:24:00,WH-CHI,Southeast,Beauty,72.49,5
ORD-009269,2024-04-07T18:49:00,WH-DAL,Southeast,Home,101.9,4
ORD-009270,2025-08-31T18:58:00,WH-NJ,Midwest,Grocery,32.48,4
ORD-009271,2025-06-12T02:12:00,WH-DAL,Midwest,Home,20.46,2
ORD-009272,2024-07-02T19:53:00,WH-NJ,West,Beauty,41.53,4
ORD-009273,2025-07-01T08:06:00,WH-ATL,West,Electronics,50.19,3
ORD-009274,2024-07-08T04:09:00,WH-DAL,West,Sports,19.9,5
ORD-009275,2024-07-01T19:59:00,WH-CHI,Midwest,Electronics,81.56,3
ORD-009276,2024-05-01T19:09:00,WH-DAL,Southeast,Home,166.27,1
ORD-009277,2024-02-23T22:40:00,WH-CHI,South,Sports,198.52,1
ORD-009278,2024-03-16T05:30:00,WH-NJ,South,Beauty,59.06,4
ORD-009279,2025-02-13T04:48:00,WH-DAL,Southeast,Sports,61.07,3
ORD-009280,2025-09-12T07:18:00,WH-LAX,West,Electronics,48.98,4
ORD-009281,2024-12-08T22:47:00,WH-NJ,West,Apparel,96.17,2
ORD-009282,2024-05-15T09:30:00,WH-LAX,South,Grocery,133.76,5
ORD-009283,2025-07-23T00:38:00,WH-NJ,Northeast,Apparel,60.63,2
ORD-009284,2025-03-07T18:39:00,WH-LAX,West,Electronics,33.2,5
ORD-009285,2025-05-29T12:51:00,WH-DAL,South,Grocery,35.03,3
ORD-009286,2025-11-02T05:54:00,WH-DAL,Northeast,Apparel,80.87,1
ORD-009287,2024-09-06T14:25:00,WH-ATL,West,Home,57.06,4
ORD-009288,2024-03-22T09:55:00,WH-LAX,Midwest,Home,99.19,2
ORD-009289,2025-12-15T14:25:00,WH-LAX,West,Electronics,140.72,4
ORD-009290,2025-12-07T18:49:00,WH-LAX,South,Electronics,40.05,3
ORD-009291,2024-02-02T20:00:00,WH-NJ,Midwest,Beauty,194.32,5
ORD-009292,2024-04-14T07:26:00,WH-ATL,West,Electronics,86.34,2
ORD-009293,2024-04-05T11:05:00,WH-NJ,Northeast,Apparel,55.27,3
ORD-009294,2024-03-30T08:11:00,WH-LAX,Midwest,Electronics,105.7,2
ORD-009295,2025-06-21T21:34:00,WH-DAL,Northeast,Sports,39.04,5
ORD-009296,2024-12-08T20:32:00,WH-CHI,Northeast,Apparel,50.63,3
ORD-009297,2024-06-11T05:10:00,WH-CHI,South,Sports,114.77,5
ORD-009298,2025-07-10T12:38:00,WH-CHI,Southeast,Sports,15.05,1
ORD-009299,2025-02-09T18:59:00,WH-CHI,Northeast,Electronics,153.78,5
ORD-009300,2024-02-29T00:23:00,WH-DAL,Northeast,Apparel,12.94,3
ORD-009301,2025-10-02T12:21:00,WH-DAL,West,Home,51.87,5
ORD-009302,2024-09-28T04:14:00,WH-LAX,Midwest,Sports,145.4,2
ORD-009303,2025-02-03T04:19:00,WH-CHI,Southeast,Home,87.6,3
ORD-009304,2025-05-25T09:16:00,WH-NJ,West,Home,67.01,4
ORD-009305,2025-03-27T06:07:00,WH-DAL,West,Apparel,63.07,1
ORD-009306,2024-07-22T07:40:00,WH-CHI,South,Home,60.09,3
ORD-009307,2024-01-23T15:53:00,WH-DAL,South,Grocery,26.85,1
ORD-009308,2024-01-22T02:02:00,WH-DAL,West,Grocery,23.8,5
ORD-009309,2025-08-04T21:08:00,WH-LAX,Southeast,Beauty,187.7,1
ORD-009310,2025-10-16T16:19:00,WH-LAX,Northeast,Apparel,26.28,5
ORD-009311,2024-12-28T04:39:00,WH-NJ,Northeast,Grocery,44.95,3
